IP 地址,平均延迟,下载速度(MB/s),地区码
69.8.129.110,,,
69.40.207.71,,,
69.40.207.130,,,
69.143.174.201,,,
69.161.221.236,,,
69.164.244.170,,,
69.164.253.2,,,
69.165.69.11,,,
70.34.194.199,,,
70.34.200.203,,,
70.34.204.111,,,
70.34.210.205,,,
70.34.212.154,,,
70.34.214.142,,,
70.34.214.205,,,
70.34.216.33,,,
70.34.242.81,,,
70.34.243.2,,,
70.34.243.123,,,
70.34.243.176,,,
70.34.250.153,,,
70.34.251.88,,,
70.34.252.186,,,
70.79.240.221,,,
72.11.140.222,,,
72.13.122.137,,,
72.18.81.141,,,
72.18.132.149,,,
72.56.2.96,,,
72.56.5.222,,,
72.56.6.231,,,
72.56.14.212,,,
72.56.16.185,,,
72.56.18.16,,,
72.56.18.20,,,
72.56.20.180,,,
72.56.20.218,,,
72.56.21.49,,,
72.56.21.244,,,
72.56.23.130,,,
72.56.24.104,,,
72.56.24.235,,,
72.56.26.196,,,
72.56.26.206,,,
72.56.26.219,,,
72.56.27.68,,,
72.56.27.120,,,
72.56.29.14,,,
72.56.29.194,,,
72.56.33.176,,,
72.56.34.110,,,
72.56.52.205,,,
72.56.64.129,,,
72.56.66.93,,,
72.56.67.115,,,
72.56.68.201,,,
72.56.68.247,,,
72.56.70.107,,,
72.56.71.58,,,
72.56.71.90,,,
72.56.71.215,,,
72.56.72.94,,,
72.56.72.141,,,
72.56.73.35,,,
72.56.73.227,,,
72.56.74.2,,,
72.56.77.30,,,
72.56.77.66,,,
72.56.78.59,,,
72.56.78.150,,,
72.56.78.182,,,
72.56.79.200,,,
72.56.79.203,,,
72.56.79.250,,,
72.56.80.25,,,
72.56.80.109,,,
72.56.80.194,,,
72.56.81.16,,,
72.56.81.61,,,
72.56.81.159,,,
72.56.83.164,,,
72.56.83.190,,,
72.56.84.57,,,
72.56.84.211,,,
72.56.86.183,,,
72.56.88.152,,,
72.56.88.253,,,
72.56.89.160,,,
72.56.89.214,,,
72.56.90.188,,,
72.56.90.198,,,
72.56.91.104,,,
72.56.91.133,,,
72.56.94.137,,,
72.56.95.38,,,
72.56.95.42,,,
72.56.96.85,,,
72.56.96.230,,,
72.56.97.163,,,
72.56.99.42,,,
72.56.99.67,,,
72.56.99.123,,,
72.56.101.221,,,
72.56.103.129,,,
72.56.106.58,,,
72.56.106.210,,,
72.56.107.167,,,
72.56.109.45,,,
72.56.110.17,,,
72.56.112.228,,,
72.56.115.23,,,
72.56.115.104,,,
72.56.115.164,,,
72.56.115.211,,,
72.56.115.238,,,
72.56.117.251,,,
72.56.118.10,,,
72.56.118.212,,,
72.56.123.60,,,
72.56.123.90,,,
72.56.125.21,,,
72.56.125.229,,,
72.56.233.2,,,
72.56.236.46,,,
72.56.236.198,,,
72.56.237.107,,,
72.56.250.192,,,
72.56.252.7,,,
72.144.41.99,,,
72.146.234.10,,,
73.161.30.135,,,
74.50.10.225,,,
74.50.96.219,,,
74.82.199.85,,,
74.88.195.29,,,
74.112.103.187,,,
74.207.241.10,,,
74.207.242.149,,,
74.208.29.24,,,
74.208.130.191,,,
74.222.12.84,,,
74.222.12.91,,,
74.222.12.215,,,
75.18.211.43,,,
75.127.4.251,,,
76.9.111.45,,,
76.233.81.208,,,
77.37.65.210,,,
77.37.65.221,,,
77.37.96.186,,,
77.37.97.204,,,
77.37.97.211,,,
77.42.39.231,,,
77.42.44.22,,,
77.42.47.84,,,
77.42.69.150,,,
77.42.73.89,,,
77.42.79.180,,,
77.42.82.1,,,
77.67.8.205,,,
77.68.16.137,,,
77.68.97.197,,,
77.73.8.226,,,
77.73.8.231,,,
77.73.8.247,,,
77.73.14.254,,,
77.73.70.240,,,
77.73.71.6,,,
77.73.71.113,,,
77.73.71.154,,,
77.73.71.200,,,
77.73.71.207,,,
77.73.71.239,,,
77.73.131.24,,,
77.73.131.118,,,
77.73.131.168,,,
77.73.131.207,,,
77.73.131.228,,,
77.74.123.153,,,
77.81.65.9,,,
77.81.101.90,,,
77.81.101.207,,,
77.83.87.103,,,
77.83.175.173,,,
77.83.203.208,,,
77.83.241.97,,,
77.83.245.48,,,
77.90.15.66,,,
77.90.40.240,,,
77.90.45.250,,,
77.90.52.52,,,
77.90.60.81,,,
77.90.60.165,,,
77.90.61.51,,,
77.90.61.135,,,
77.90.61.168,,,
77.90.63.17,,,
77.90.63.253,,,
77.91.66.21,,,
77.91.66.56,,,
77.91.66.184,,,
77.91.68.117,,,
77.91.68.239,,,
77.91.69.141,,,
77.91.70.61,,,
77.91.70.83,,,
77.91.76.45,,,
77.91.76.111,,,
77.91.76.119,,,
77.91.76.233,,,
77.91.77.98,,,
77.91.78.17,,,
77.91.78.51,,,
77.91.78.232,,,
77.91.79.71,,,
77.91.79.220,,,
77.91.79.227,,,
77.91.85.25,,,
77.91.85.85,,,
77.91.85.203,,,
77.91.85.224,,,
77.91.85.226,,,
77.91.85.236,,,
77.91.86.25,,,
77.91.86.194,,,
77.91.87.128,,,
77.91.90.225,,,
77.93.90.94,,,
77.93.90.177,,,
77.105.136.139,,,
77.105.137.63,,,
77.105.138.126,,,
77.105.139.166,,,
77.110.96.14,,,
77.110.96.142,,,
77.110.96.249,,,
77.110.97.7,,,
77.110.97.92,,,
77.110.97.158,,,
77.110.97.193,,,
77.110.97.230,,,
77.110.98.74,,,
77.110.98.136,,,
77.110.100.6,,,
77.110.100.20,,,
77.110.100.51,,,
77.110.100.63,,,
77.110.100.89,,,
77.110.101.15,,,
77.110.101.121,,,
77.110.102.154,,,
77.110.102.202,,,
77.110.103.110,,,
77.110.103.132,,,
77.110.106.40,,,
77.110.106.55,,,
77.110.106.91,,,
77.110.106.113,,,
77.110.106.162,,,
77.110.106.179,,,
77.110.106.211,,,
77.110.107.151,,,
77.110.108.142,,,
77.110.108.196,,,
77.110.109.114,,,
77.110.109.188,,,
77.110.109.230,,,
77.110.110.8,,,
77.110.110.40,,,
77.110.110.212,,,
77.110.110.254,,,
77.110.113.163,,,
77.110.114.56,,,
77.110.114.196,,,
77.110.117.57,,,
77.110.117.174,,,
77.110.118.91,,,
77.110.118.177,,,
77.110.118.236,,,
77.110.119.35,,,
77.110.119.135,,,
77.110.119.148,,,
77.110.120.16,,,
77.110.120.45,,,
77.110.121.12,,,
77.110.121.151,,,
77.110.122.86,,,
77.110.123.1,,,
77.110.123.33,,,
77.110.123.82,,,
77.110.123.113,,,
77.110.124.110,,,
77.110.124.115,,,
77.110.124.146,,,
77.110.124.242,,,
77.110.125.20,,,
77.110.125.124,,,
77.110.125.182,,,
77.110.125.253,,,
77.110.127.120,,,
77.110.127.175,,,
77.110.127.242,,,
77.220.214.135,,,
77.221.133.14,,,
77.221.136.45,,,
77.221.136.148,,,
77.221.136.163,,,
77.221.136.180,,,
77.221.136.206,,,
77.221.138.138,,,
77.221.138.199,,,
77.221.138.206,,,
77.221.138.243,,,
77.221.139.114,,,
77.221.139.155,,,
77.221.139.167,,,
77.221.140.151,,,
77.221.140.156,,,
77.221.140.222,,,
77.221.141.1,,,
77.221.141.10,,,
77.221.141.26,,,
77.221.141.103,,,
77.221.142.27,,,
77.221.142.139,,,
77.221.142.231,,,
77.221.143.39,,,
77.221.143.81,,,
77.221.143.170,,,
77.221.143.197,,,
77.221.143.238,,,
77.221.145.62,,,
77.221.145.163,,,
77.221.148.121,,,
77.221.152.92,,,
77.221.153.69,,,
77.221.153.82,,,
77.221.154.53,,,
77.221.155.180,,,
77.221.155.239,,,
77.221.156.70,,,
77.221.156.74,,,
77.221.157.32,,,
77.221.157.164,,,
77.221.158.53,,,
77.221.158.68,,,
77.221.158.74,,,
77.221.159.75,,,
77.221.159.120,,,
77.222.32.11,,,
77.232.143.39,,,
77.232.143.94,,,
77.232.143.130,,,
77.232.143.161,,,
77.233.212.150,,,
77.233.212.252,,,
77.237.233.248,,,
77.237.246.20,,,
77.238.226.181,,,
77.238.227.222,,,
77.238.228.46,,,
77.238.228.83,,,
77.238.228.195,,,
77.238.231.229,,,
77.238.236.134,,,
77.238.236.239,,,
77.238.238.191,,,
77.238.243.233,,,
77.238.244.233,,,
77.238.247.8,,,
77.238.247.11,,,
77.238.248.43,,,
77.238.252.50,,,
77.238.252.140,,,
77.238.252.237,,,
77.239.96.123,,,
77.239.96.207,,,
77.239.97.53,,,
77.239.97.61,,,
77.239.97.119,,,
77.239.98.108,,,
77.239.98.122,,,
77.239.98.144,,,
77.239.98.154,,,
77.239.98.161,,,
77.239.98.191,,,
77.239.98.192,,,
77.239.99.29,,,
77.239.99.206,,,
77.239.100.47,,,
77.239.101.8,,,
77.239.101.14,,,
77.239.101.113,,,
77.239.101.142,,,
77.239.101.177,,,
77.239.102.187,,,
77.239.103.77,,,
77.239.103.105,,,
77.239.103.253,,,
77.239.104.60,,,
77.239.104.183,,,
77.239.104.212,,,
77.239.104.216,,,
77.239.104.229,,,
77.239.105.12,,,
77.239.105.93,,,
77.239.105.110,,,
77.239.109.66,,,
77.239.110.137,,,
77.239.111.51,,,
77.239.120.9,,,
77.239.120.11,,,
77.239.120.77,,,
77.239.120.229,,,
77.239.120.241,,,
77.239.121.70,,,
77.239.121.81,,,
77.239.121.123,,,
77.239.121.232,,,
77.239.122.10,,,
77.239.122.81,,,
77.239.122.108,,,
77.239.122.229,,,
77.239.122.247,,,
77.239.127.66,,,
77.246.100.139,,,
77.246.100.207,,,
77.246.102.229,,,
77.246.107.23,,,
77.246.109.87,,,
77.246.110.27,,,
77.246.156.46,,,
78.11.241.61,,,
78.17.8.231,,,
78.17.10.31,,,
78.17.13.150,,,
78.17.15.130,,,
78.17.35.41,,,
78.17.39.165,,,
78.17.42.37,,,
78.17.43.6,,,
78.17.64.207,,,
78.17.71.179,,,
78.17.74.129,,,
78.17.74.211,,,
78.17.80.151,,,
78.17.85.106,,,
78.17.85.111,,,
78.17.99.49,,,
78.17.102.222,,,
78.17.111.46,,,
78.17.111.227,,,
78.17.112.43,,,
78.17.126.61,220.72,0.00,AMS
78.17.126.90,184.43,0.00,AMS
78.17.131.105,188.41,0.00,FRA
78.17.131.122,218.50,0.00,FRA
78.17.131.179,,,
78.17.136.181,,,
78.17.146.71,,,
78.17.180.30,,,
78.17.187.151,,,
78.17.187.181,,,
78.17.212.115,,,
78.17.216.148,,,
78.17.229.103,,,
78.40.196.36,,,
78.40.211.81,,,
78.40.211.113,,,
78.46.184.58,,,
78.46.188.61,,,
78.46.234.13,,,
78.46.244.237,,,
78.47.36.196,,,
78.47.40.172,,,
78.47.79.49,,,
78.47.85.213,,,
78.47.146.151,,,
78.47.150.18,,,
78.47.203.106,,,
78.47.238.86,,,
78.47.245.227,,,
78.105.183.11,,,
78.105.183.40,,,
78.108.56.84,,,
78.111.88.107,,,
78.118.130.148,,,
78.128.99.216,,,
78.129.155.37,,,
78.129.165.129,,,
78.129.253.115,,,
78.129.253.158,,,
78.135.77.27,,,
78.135.77.252,,,
78.135.110.192,,,
78.138.9.206,,,
78.140.223.131,,,
78.141.206.87,,,
78.141.209.247,,,
78.141.239.13,,,
78.142.228.156,,,
78.142.230.239,,,
78.142.231.122,,,
78.153.130.88,,,
78.153.131.199,,,
78.153.139.20,,,
78.153.139.207,,,
78.159.110.217,,,
78.159.111.184,,,
78.159.131.165,,,
79.72.19.53,,,
79.72.27.153,,,
79.72.91.32,,,
79.99.78.180,,,
79.108.163.76,,,
79.108.163.205,,,
79.108.164.203,,,
79.110.48.71,,,
79.110.227.178,,,
79.124.7.237,,,
79.132.128.166,,,
79.132.136.161,,,
79.132.138.73,,,
79.132.138.87,,,
79.132.138.148,,,
79.132.139.128,,,
79.132.140.36,,,
79.132.140.136,,,
79.132.141.152,,,
79.132.143.192,,,
79.133.46.101,,,
79.133.51.100,,,
79.133.51.180,,,
79.137.184.70,,,
79.137.184.183,,,
79.137.192.30,,,
79.137.194.151,,,
79.137.194.184,,,
79.137.195.13,,,
79.137.195.29,,,
79.137.195.49,,,
79.137.196.37,,,
79.137.196.176,,,
79.137.196.187,,,
79.137.197.140,,,
79.137.197.212,,,
79.137.197.236,,,
79.137.198.3,,,
79.137.198.28,,,
79.137.198.76,,,
79.137.198.195,,,
79.137.199.22,,,
79.137.199.181,,,
79.137.199.243,,,
79.137.202.33,,,
79.137.202.86,,,
79.137.202.150,,,
79.137.203.153,,,
79.137.203.158,,,
79.137.203.227,,,
79.137.203.239,,,
79.137.204.98,,,
79.137.205.24,,,
79.137.205.77,,,
79.137.205.163,,,
79.137.205.184,,,
79.137.205.190,,,
79.137.206.1,,,
79.137.206.85,,,
79.137.206.187,,,
79.137.206.195,,,
79.137.206.249,,,
79.137.207.222,,,
79.137.248.25,,,
79.137.248.111,,,
79.137.248.200,,,
79.137.248.243,,,
79.141.175.246,,,
79.143.187.3,,,
80.64.27.210,,,
80.66.78.190,,,
80.66.78.207,,,
80.66.85.52,,,
80.66.85.65,,,
80.66.85.69,,,
80.66.85.160,,,
80.66.87.176,,,
80.66.87.239,,,
80.66.196.203,,,
80.68.156.187,,,
80.68.156.226,,,
80.68.159.43,,,
80.71.159.199,,,
80.71.227.44,,,
80.71.227.68,,,
80.71.227.158,,,
80.71.227.215,,,
80.71.229.235,,,
80.74.24.252,,,
80.74.25.110,,,
80.74.25.200,,,
80.74.25.228,,,
80.74.30.45,,,
80.74.30.241,,,
80.76.32.165,,,
80.76.34.50,,,
80.76.42.191,,,
80.76.43.109,,,
80.76.43.210,,,
80.77.25.228,,,
80.78.19.185,,,
80.78.23.165,,,
80.78.27.134,,,
80.79.123.100,,,
80.82.68.120,,,
80.85.241.70,,,
80.85.241.117,,,
80.85.241.174,,,
80.85.241.227,,,
80.85.246.45,,,
80.85.246.81,,,
80.85.246.195,,,
80.87.198.98,,,
80.89.237.166,,,
80.90.181.152,,,
80.90.183.47,,,
80.90.183.75,,,
80.91.79.117,,,
80.96.113.48,,,
80.96.156.58,,,
80.114.64.119,,,
80.178.58.56,,,
80.209.241.166,,,
80.209.242.120,,,
80.209.242.150,,,
80.211.24.32,,,
80.211.24.43,,,
80.211.24.141,,,
80.211.24.214,,,
80.211.27.249,,,
80.211.134.75,,,
80.211.200.113,,,
80.211.205.61,,,
80.211.206.36,,,
80.211.238.227,,,
80.211.249.68,,,
80.211.249.240,,,
80.211.250.20,,,
80.240.21.152,,,
80.240.22.219,,,
80.240.22.234,,,
80.240.23.242,,,
80.240.27.79,,,
80.240.141.242,,,
80.241.220.153,,,
80.244.13.29,,,
80.249.146.46,,,
80.249.151.223,,,
80.253.251.30,,,
81.4.100.123,,,
81.7.11.132,,,
81.19.136.126,,,
81.19.137.235,,,
81.19.139.231,,,
81.19.139.232,,,
81.22.132.136,,,
81.22.132.183,,,
81.26.190.216,,,
81.27.97.222,,,
81.27.102.88,,,
81.27.106.235,,,
81.29.146.34,,,
81.29.146.124,,,
81.29.149.210,,,
81.29.149.219,,,
81.29.156.45,,,
81.30.157.13,,,
81.31.244.79,,,
81.31.244.213,,,
81.49.182.202,,,
81.85.73.76,,,
81.85.74.208,,,
81.85.77.14,,,
81.85.77.173,,,
81.88.23.195,,,
81.90.17.201,,,
81.90.17.212,,,
81.91.177.34,,,
81.95.4.189,,,
81.102.249.85,,,
81.168.125.2,,,
81.177.214.13,,,
81.180.92.55,,,
81.181.166.197,,,
81.200.153.140,,,
81.200.156.6,,,
81.200.158.206,,,
82.21.4.172,,,
82.21.117.56,,,
82.21.117.137,,,
82.21.117.200,,,
82.22.26.141,,,
82.22.31.122,,,
82.22.40.113,,,
82.22.40.129,,,
82.22.41.137,,,
82.22.41.205,,,
82.22.41.241,,,
82.22.50.115,,,
82.22.50.162,,,
82.22.50.218,,,
82.22.146.226,,,
82.22.172.40,,,
82.22.175.107,,,
82.22.175.157,,,
82.23.249.56,,,
82.23.249.128,,,
82.24.195.56,,,
82.25.56.62,,,
82.25.58.105,,,
82.25.60.219,,,
82.25.161.163,,,
82.25.185.46,,,
82.25.185.97,,,
82.25.185.146,,,
82.25.185.159,,,
82.25.185.217,,,
82.25.185.242,,,
82.26.91.140,,,
82.26.193.242,,,
82.26.198.89,,,
82.27.2.82,,,
82.27.11.11,,,
82.27.116.56,,,
82.27.116.181,,,
82.27.116.182,,,
82.27.117.30,,,
82.29.128.19,,,
82.38.60.195,,,
82.38.60.225,,,
82.38.64.162,,,
82.38.65.237,,,
82.38.65.242,,,
82.38.69.104,,,
82.38.71.240,,,
82.38.128.149,,,
82.38.139.236,,,
82.39.212.230,,,
82.39.213.181,,,
82.39.250.126,,,
82.39.250.143,,,
82.39.250.180,,,
82.40.37.125,,,
82.40.38.216,,,
82.40.49.242,,,
82.40.57.78,,,
82.40.57.83,,,
82.40.57.175,,,
82.47.22.11,,,
82.47.22.22,,,
82.47.22.177,,,
82.47.46.112,,,
82.47.245.2,,,
82.64.120.239,,,
82.70.232.70,,,
82.70.234.100,,,
82.73.67.204,,,
82.97.249.34,,,
82.97.250.146,,,
82.108.155.108,,,
82.108.155.248,,,
82.108.198.121,,,
82.109.96.171,,,
82.115.4.39,,,
82.115.4.65,,,
82.115.4.109,,,
82.115.4.135,,,
82.115.6.21,,,
82.115.6.130,,,
82.115.7.31,,,
82.115.7.67,,,
82.115.7.109,,,
82.115.7.214,,,
82.115.13.40,,,
82.115.13.173,,,
82.115.16.130,,,
82.115.19.71,,,
82.115.19.143,,,
82.115.19.252,,,
82.115.21.181,,,
82.115.21.209,,,
82.115.24.34,,,
82.115.26.168,,,
82.117.84.37,,,
82.117.84.74,,,
82.117.87.117,,,
82.117.245.125,,,
82.117.245.166,,,
82.117.245.170,,,
82.117.255.207,,,
82.118.16.161,,,
82.118.16.181,,,
82.118.19.20,,,
82.118.20.55,,,
82.118.20.91,,,
82.118.20.234,,,
82.118.21.88,,,
82.118.23.18,,,
82.118.23.112,,,
82.118.23.149,,,
82.118.23.154,,,
82.118.23.155,,,
82.118.230.42,,,
82.126.161.49,,,
82.139.221.140,,,
82.139.242.5,,,
82.146.38.33,,,
82.146.38.97,,,
82.146.42.160,,,
82.146.48.37,,,
82.146.61.177,,,
82.146.62.187,,,
82.148.28.69,,,
82.152.64.74,,,
82.152.91.210,,,
82.152.94.2,,,
82.152.132.14,,,
82.152.132.50,,,
82.152.132.52,,,
82.152.132.53,,,
82.152.132.57,,,
82.152.132.60,,,
82.153.49.2,,,
82.153.50.67,,,
82.153.50.212,,,
82.153.70.128,,,
82.153.135.54,,,
82.165.20.186,,,
82.165.133.179,,,
82.165.143.244,,,
82.181.193.246,,,
82.192.69.116,,,
82.196.0.17,,,
82.196.0.101,,,
82.196.1.183,,,
82.196.1.243,,,
82.196.2.146,,,
82.196.2.188,,,
82.196.3.249,,,
82.196.4.41,,,
82.196.4.168,,,
82.196.4.173,,,
82.196.5.20,,,
82.196.5.39,,,
82.196.5.73,,,
82.196.5.130,,,
82.196.5.133,,,
82.196.5.245,,,
82.196.6.119,,,
82.196.7.192,,,
82.196.8.45,,,
82.196.8.164,,,
82.196.8.217,,,
82.196.8.228,,,
82.196.9.125,,,
82.196.9.249,,,
82.196.10.141,,,
82.196.10.206,,,
82.196.11.44,,,
82.196.11.74,,,
82.196.11.209,,,
82.196.12.140,,,
82.196.12.158,,,
82.196.13.153,,,
82.196.13.252,,,
82.196.14.60,,,
82.196.14.95,,,
82.223.109.250,,,
82.223.196.199,,,
83.97.77.63,,,
83.97.78.168,,,
83.142.30.128,,,
83.142.30.201,,,
83.142.30.203,,,
83.142.30.208,,,
83.143.112.17,,,
83.143.112.221,,,
83.147.12.20,,,
83.147.12.252,,,
83.147.13.193,,,
83.147.15.86,,,
83.147.15.253,,,
83.147.39.12,,,
83.147.60.79,,,
83.147.192.5,,,
83.147.192.46,,,
83.147.192.64,,,
83.147.192.82,,,
83.147.192.104,,,
83.147.192.112,,,
83.147.192.158,,,
83.147.192.190,,,
83.147.192.198,,,
83.147.194.147,,,
83.147.216.8,,,
83.147.216.31,,,
83.147.216.34,,,
83.147.216.83,,,
83.147.216.129,,,
83.147.216.170,,,
83.147.216.178,,,
83.147.216.239,,,
83.147.222.59,,,
83.147.222.229,,,
83.147.232.73,,,
83.147.234.163,,,
83.147.241.139,,,
83.147.241.197,,,
83.147.242.56,,,
83.147.252.46,,,
83.147.252.174,,,
83.147.252.197,,,
83.147.252.215,,,
83.147.253.44,,,
83.147.253.78,,,
83.147.253.124,,,
83.147.253.155,,,
83.147.253.187,,,
83.147.254.8,,,
83.147.254.14,,,
83.147.254.36,,,
83.147.254.59,,,
83.147.254.63,,,
83.147.254.70,,,
83.147.254.71,,,
83.147.254.102,,,
83.147.254.115,,,
83.147.254.132,,,
83.147.254.245,,,
83.147.254.254,,,
83.147.255.88,,,
83.147.255.116,,,
83.168.78.129,,,
83.168.89.9,,,
83.168.90.104,,,
83.171.200.123,,,
83.171.200.199,,,
83.171.203.186,,,
83.171.203.234,,,
83.172.135.107,,,
83.172.135.147,,,
83.172.136.214,,,
83.172.138.169,,,
83.217.9.70,,,
83.217.211.100,,,
83.217.222.8,,,
83.217.222.151,,,
83.217.222.170,,,
83.217.222.234,,,
83.219.97.75,,,
83.219.97.151,,,
83.219.98.34,,,
83.219.249.108,,,
83.219.249.189,,,
83.219.249.208,,,
83.220.173.119,,,
83.222.22.61,,,
83.228.193.162,,,
83.228.193.177,,,
83.228.193.188,,,
83.228.193.229,,,
83.228.198.53,,,
83.228.199.3,,,
83.228.207.11,,,
83.228.207.179,,,
83.228.217.38,,,
83.228.219.7,,,
83.228.221.170,,,
83.228.222.61,,,
83.228.227.62,,,
83.228.240.71,,,
83.228.242.220,,,
83.229.6.134,,,
83.229.14.123,,,
83.229.82.124,,,
83.229.123.11,,,
83.242.100.109,,,
83.242.100.169,,,
84.8.137.211,,,
84.8.142.203,,,
84.8.145.58,,,
84.8.147.147,,,
84.19.3.83,,,
84.21.189.108,,,
84.21.189.164,,,
84.22.148.95,,,
84.22.148.114,,,
84.22.148.196,,,
84.22.148.209,,,
84.22.149.75,,,
84.22.149.139,,,
84.22.150.39,,,
84.22.150.47,,,
84.22.150.56,,,
84.22.150.156,,,
84.22.150.176,,,
84.22.150.179,,,
84.22.150.185,,,
84.22.150.244,,,
84.32.59.139,,,
84.32.99.133,,,
84.32.99.175,,,
84.32.99.229,,,
84.32.100.114,,,
84.32.101.72,,,
84.32.149.158,,,
84.32.208.198,,,
84.32.208.201,,,
84.32.209.76,,,
84.32.217.6,,,
84.32.217.120,,,
84.32.223.113,,,
84.46.251.105,,,
84.54.58.129,,,
84.75.76.9,,,
84.75.76.16,,,
84.75.76.149,,,
84.75.76.190,,,
84.75.220.19,,,
84.75.220.151,,,
84.75.220.198,,,
84.75.221.6,,,
84.118.33.161,,,
84.165.221.66,,,
84.200.16.244,,,
84.200.33.241,,,
84.200.77.47,,,
84.200.77.75,,,
84.208.211.208,,,
84.234.16.169,,,
84.234.17.132,,,
84.234.31.84,,,
84.235.167.198,,,
84.235.169.125,,,
84.235.245.65,,,
84.235.250.237,,,
84.235.255.82,,,
84.242.64.86,,,
84.245.19.170,,,
84.246.215.90,,,
84.247.132.58,,,
84.247.132.145,,,
84.247.149.192,,,
84.247.152.29,,,
84.247.152.136,,,
84.247.155.106,,,
84.247.162.35,,,
84.247.166.22,,,
84.247.171.77,,,
84.247.172.79,,,
84.247.177.135,,,
84.252.75.139,,,
84.252.120.221,,,
84.252.138.197,,,
84.253.235.223,,,
85.8.201.213,,,
85.9.215.233,,,
85.17.151.53,,,
85.17.162.244,,,
85.17.200.23,,,
85.28.47.191,,,
85.31.102.163,,,
85.90.196.11,,,
85.90.196.19,,,
85.90.196.38,,,
85.90.197.53,,,
85.90.197.156,,,
85.90.197.157,,,
85.90.197.158,,,
85.90.197.159,,,
85.93.8.160,,,
85.113.70.10,,,
85.115.209.165,,,
85.120.229.219,,,
85.121.48.7,,,
85.121.48.77,,,
85.121.50.16,,,
85.121.51.14,,,
85.121.51.201,,,
85.121.51.219,,,
85.121.52.127,,,
85.121.52.146,,,
85.121.52.175,,,
85.121.52.214,,,
85.121.53.39,,,
85.121.53.120,,,
85.121.55.80,,,
85.121.55.117,,,
85.121.122.177,,,
85.121.124.8,,,
85.121.124.65,,,
85.121.124.142,,,
85.121.176.226,,,
85.121.177.192,,,
85.121.183.24,,,
85.121.240.92,,,
85.121.244.201,,,
85.121.245.35,,,
85.121.245.104,,,
85.121.245.177,,,
85.122.122.25,,,
85.136.112.89,,,
85.136.112.166,,,
85.136.112.175,,,
85.136.112.221,,,
85.136.114.36,,,
85.136.180.64,,,
85.136.181.42,,,
85.136.181.194,,,
85.136.181.231,,,
85.137.24.82,,,
85.137.25.2,,,
85.137.48.133,,,
85.137.48.219,,,
85.137.52.225,,,
85.137.59.34,,,
85.137.63.2,,,
85.137.89.91,,,
85.137.91.221,,,
85.137.164.56,,,
85.137.165.164,,,
85.137.165.171,,,
85.137.165.190,,,
85.137.166.6,,,
85.137.166.252,,,
85.137.167.21,,,
85.137.167.53,,,
85.137.167.101,,,
85.137.167.125,,,
85.137.167.180,,,
85.137.248.156,,,
85.137.250.244,,,
85.149.211.28,,,
85.149.211.122,,,
85.149.218.105,,,
85.149.220.67,,,
85.155.96.191,,,
85.155.96.195,,,
85.155.98.83,,,
85.155.98.176,,,
85.155.98.232,,,
85.155.101.29,,,
85.155.101.65,,,
85.155.124.148,,,
85.155.125.196,,,
85.155.180.247,,,
85.155.190.250,,,
85.155.190.254,,,
85.155.191.72,,,
85.155.191.223,,,
85.155.225.63,,,
85.158.110.104,,,
85.159.228.232,,,
85.159.229.122,,,
85.185.86.111,,,
85.190.102.23,,,
85.192.24.187,,,
85.192.25.19,,,
85.192.25.114,,,
85.192.25.131,,,
85.192.25.132,,,
85.192.25.171,,,
85.192.26.36,,,
85.192.26.210,,,
85.192.26.246,,,
85.192.27.171,,,
85.192.28.190,,,
85.192.31.30,,,
85.192.31.37,,,
85.192.31.96,,,
85.192.31.252,,,
85.192.37.61,,,
85.192.37.95,,,
85.192.37.138,,,
85.192.38.101,,,
85.192.40.42,,,
85.192.40.107,,,
85.192.40.176,,,
85.192.40.227,,,
85.192.41.56,,,
85.192.41.76,,,
85.192.41.148,,,
85.192.41.157,,,
85.192.41.205,,,
85.192.42.14,,,
85.192.42.29,,,
85.192.42.55,,,
85.192.42.157,,,
85.192.42.198,,,
85.192.60.46,,,
85.192.60.129,,,
85.192.60.156,,,
85.192.60.170,,,
85.192.60.222,,,
85.193.91.193,,,
85.198.67.80,,,
85.198.102.239,,,
85.198.109.79,,,
85.198.109.141,,,
85.198.110.219,,,
85.204.18.93,,,
85.204.107.39,,,
85.204.107.40,,,
85.204.107.41,,,
85.204.240.97,,,
85.206.161.198,,,
85.206.161.200,,,
85.208.119.187,,,
85.208.119.188,,,
85.208.139.48,,,
85.208.139.77,,,
85.209.156.253,,,
85.209.157.30,,,
85.209.157.33,,,
85.214.181.122,,,
85.215.41.19,,,
85.215.129.133,,,
85.215.196.151,,,
85.215.235.44,,,
85.217.170.89,,,
85.234.100.68,,,
85.234.100.75,,,
85.234.100.221,,,
85.235.64.69,,,
85.235.65.152,,,
85.237.207.72,,,
85.237.207.126,,,
85.255.6.88,,,
85.255.15.65,,,
86.53.110.15,,,
86.53.110.160,,,
86.107.178.93,,,
86.107.178.155,,,
86.107.197.161,,,
86.107.197.239,,,
86.107.198.133,,,
87.58.145.255,,,
87.58.153.30,,,
87.58.201.229,,,
87.58.202.2,,,
87.76.190.244,,,
87.76.198.228,,,
87.84.155.97,,,
87.86.22.186,,,
87.99.132.161,,,
87.106.38.212,,,
87.106.52.3,,,
87.106.65.110,,,
87.106.81.27,,,
87.106.141.152,,,
87.106.161.163,,,
87.106.162.236,,,
